LifeDiff,WinProb_medTime,CI_low,CI_high,WinProb_fastTime,WinProb_slowTime
-16.2,0.014972383612759934,0.001429732436611329,0.09580650672560972,0.014042614477643637,0.015874101518257844
-16.067999999999998,0.015470245876620548,0.0015049376872728361,0.09731305354277978,0.01451001544399639,0.016401448484495706
-15.936,0.015984394432401804,0.0015840925353946382,0.0988407013262704,0.014992737036405931,0.01694601256435673
-15.803999999999998,0.01651534390574671,0.0016674037271945294,0.10038966388036791,0.015491265449337063,0.0175083355245921
-15.671999999999999,0.017063623960102855,0.0017550887581617696,0.1019601545707374,0.016006101226515412,0.018088974808400306
-15.54,0.01762977965285985,0.0018473764240446156,0.10355238622443666,0.01653775961089533,0.018688503895755177
-15.408,0.01821437179401639,0.0019448300822440502,0.10516657102709111,0.01708677089796629,0.019307512665381207
-15.276,0.018817977306901462,0.002047569883012732,0.10680292041721451,0.017653680792004193,0.019946607757816814
-15.143999999999998,0.01944118959042851,0.002155729998449827,0.10846164497766365,0.01823905076483355,0.02060641293895563
-15.011999999999999,0.020084618882312586,0.002283626503989358,0.11014295432421806,0.018843458416623007,0.021287569463402056
-14.879999999999999,0.0207488926226296,0.0024175930956626193,0.11184705699127802,0.019467497838191128,0.0219907364369207
-14.748,0.02143465581704208,0.002544613593263121,0.11357416031467835,0.020111779974250583,0.022716591177199468
-14.616,0.02214257139895856,0.0026782898386553547,0.11532447031161841,0.020776932986967294,0.023465829572082802
-14.483999999999998,0.022873320589833407,0.0028189686548505508,0.11709819155771148,0.02146360261915691,0.02423916643436551
-14.351999999999999,0.023627603256749733,0.0029670147292202324,0.11889552706116154,0.022172452556383226,0.025037335852167466
-14.219999999999999,0.024406138266361378,0.0031228115112067875,0.12071667813407834,0.02290416478716271,0.0258610915338367
-14.088,0.025209663834199036,0.0032854679280721255,0.12256184426094627,0.023659439960415134,0.026711207146251026
-13.956,0.02603893786827186,0.003453348436166426,0.12443122296426579,0.024438997739233328,0.027588476645308706
-13.823999999999998,0.026894738305818434,0.0036297762114300834,0.12632500966739135,0.02524357714997426,0.02849371459731428
-13.692,0.027777863441979602,0.0038151831550440264,0.12824339755459335,0.02607393692559955,0.02942775648987827
-13.559999999999999,0.028689132249081567,0.004010022650246464,0.13018657742837741,0.02693085584211612,0.030391459030858606
-13.427999999999999,0.029629384685128504,0.004214770594892435,0.1321547375640969,0.027815133046885748,0.03138570043377628
-13.296,0.030599481990013045,0.0044299264798515125,0.13414806356190231,0.028727588377488667,0.032411380688040205
-13.164,0.03160030696785662,0.004656014514869826,0.13616673819607336,0.029669062669736672,0.03346942181221373
-13.032,0.03263276425379314,0.004893584803533681,0.13821094126178726,0.03064041805333985,0.03456076808845068
-12.899999999999999,0.03369778056340676,0.005145605775977858,0.1402808494193799,0.031642538233635366,0.035686386276119905
-12.767999999999999,0.03479630492292855,0.005415081571424732,0.1423766360361634,0.032676328757687216,0.03684726580252605
-12.636,0.035929308878188154,0.005698589258777832,0.14449847102586955,0.0337427172629636,0.03804441892851984
-12.504,0.03709778668020363,0.005996850823973998,0.14670887715708736,0.03484265370669219,0.03927888088667367
-12.372,0.03830275544517845,0.006305258013694489,0.14912857830778944,0.03597711057388462,0.04055170998957936
-12.239999999999998,0.03954525528655641,0.006619353314988849,0.15158110457770538,0.03714708306190904,0.04186398770570313
-12.107999999999999,0.04082634941666542,0.0069489859885168105,0.15406666718936934,0.03835358923937442,0.04321681870010953
-11.975999999999999,0.04214712421535962,0.00729491346833845,0.15658547074763024,0.03959767017697287,0.044611330837242405
-11.844,0.04350868926294509,0.007657928975022819,0.15913771294465626,0.040880390047805616,0.04604867514282507
-11.712,0.04491217733455077,0.008040334284717402,0.1617235842617505,0.042202836194597,0.047530025721817665
-11.579999999999998,0.046358744352980444,0.008448613868645167,0.1643432676682315,0.043566119161076826,0.049056579629244555
-11.447999999999999,0.04784956929695707,0.008893383796181402,0.16699693831764745,0.04497137268468716,0.05062955669058176
-11.315999999999999,0.04938585406154646,0.009372284085321002,0.1696847632416076,0.04641975364764474,0.05225019926827339
-11.184,0.05096882326742399,0.009876717854923408,0.1724069010415324,0.0479124419832645,0.053919771970827736
-11.052,0.052599724015528336,0.010408018185519136,0.17516350157863667,0.049450640534326414,0.055639561300829914
-10.919999999999998,0.05427982558352835,0.0109678399347626,0.17795470566247856,0.05103557486014446,0.057410875238099034
-10.788,0.05601041906041616,0.011558038969236144,0.18078064473842098,0.05266849298887615,0.05923504275411494
-10.655999999999999,0.05779281691543278,0.012179606559241829,0.18364144057436932,0.05435066511149484,0.061113413253745426
-10.524,0.05962835249742969,0.012834166760368361,0.1865372049471628,0.056083383213732386,0.06304735594021704
-10.392,0.061518379460678604,0.01352342295503246,0.18946803932901582,0.05786796064219465,0.06503825909919926
-10.259999999999998,0.06346427111305618,0.014170263019456543,0.19243403457441627,0.059705731600749455,0.0670875292978062
-10.128,0.06546741968245753,0.014834954988741282,0.19543527060790783,0.061598050573194715,0.0691965904942716
-9.995999999999999,0.06752923549723278,0.015628184042160362,0.1984718161131938,0.0635462916681313,0.0713668830540184
-9.863999999999999,0.06965114607639193,0.01646314671487636,0.2015437282240165,0.06555184788189067,0.07359986266782674
-9.732,0.07183459512529568,0.017341962134049364,0.20465105221728028,0.06761613027530998,0.07589699916780895
-9.599999999999998,0.07408104143253467,0.018268664396409045,0.20779382120889947,0.06974056706009844,0.07825977523692296
-9.468,0.07639195766370827,0.0192472069128121,0.21097205585286385,0.07192660259051066,0.08068968500780474
-9.335999999999999,0.0787688290478437,0.020260245603003883,0.21396525173977826,0.0741756962560308,0.08318823254677625
-9.203999999999999,0.08121315195224886,0.021307375151711664,0.21697927403499087,0.07648932127077804,0.08575693021898592
-9.072,0.08372643234167486,0.022407397423847807,0.22002387366438345,0.07886896335537688,0.0883972969307767
-8.939999999999998,0.0863101841177718,0.023562853788729674,0.22309902682804025,0.0813161193070882,0.09111085624554101
-8.808,0.08896592733496389,0.024776393925295424,0.22682020877040726,0.08383229545408007,0.09389913436952749
-8.675999999999998,0.09169518628904551,0.026050778960701314,0.2306191810996546,0.0864190059898293,0.09676365800430774
-8.543999999999999,0.09449948747500915,0.0274258211199649,0.23426184979867873,0.08907777118378381,0.09970595206289032
-8.411999999999999,0.0973803574108706,0.028789379606180315,0.23774067007911737,0.09181011546459701,0.10272753724680111
-8.28,0.10033932032454496,0.03025731252461666,0.24125488741309573,0.09461756537245498,0.1058299274818171
-8.148,0.10337789570116597,0.03179765555536166,0.24480438016753925,0.09750164737727154,0.10901462721046268
-8.015999999999998,0.10649759568862187,0.03341372574000704,0.24838901096410484,0.10046388555981982,0.11228312853984769
-7.883999999999999,0.1096999223595115,0.03507715837726795,0.2528409062281839,0.1035057991532059,0.1156369082439476
-7.751999999999999,0.11298636482820669,0.036786239488911104,0.2573675113166945,0.10662889994247617,0.11907742462000345
-7.619999999999999,0.1163583962222383,0.038575268076107845,0.26149457143844446,0.10983468952058024,0.12260611419934701
-7.4879999999999995,0.1198174705078121,0.04044765330449139,0.2642220949101743,0.11312465639939648,0.12622438831364613
-7.355999999999998,0.12336501916990182,0.04240691693211534,0.2669561688136017,0.11650027297506121,0.1299336295183064
-7.223999999999998,0.12700244774806574,0.044456693682702234,0.271284186657806,0.11996299234743321,0.13373518787556488
-7.091999999999999,0.13073113222988858,0.0464579734676326,0.27684156602855675,0.12351424499416874,0.13763037710067005
-6.959999999999999,0.13455241530476067,0.04848318102683597,0.2809475651403535,0.12715543530058362,0.14162047057545105
-6.827999999999999,0.13846760248157655,0.05059521332148945,0.2843768436332136,0.1308879379472363,0.14570669723454793
-6.695999999999998,0.14247795807485797,0.0527963868043316,0.2882567519754657,0.13471309415798002,0.14989023733059226
-6.563999999999998,0.1465847010647824,0.05508782110898734,0.29329471889554526,0.13863220781210184,0.15417221808569276
-6.431999999999999,0.15078900083763006,0.05753688791704955,0.2970228188337356,0.14264654142509456,0.1585537092376975
-6.299999999999999,0.1550919728142353,0.06039054671612188,0.3005044017258282,0.1467573120035835,0.1630357184908536
-6.167999999999999,0.15949467397515538,0.06338240415021001,0.3056733219300802,0.15096568678096445,0.16761918688167832
-6.036,0.1639980982924264,0.0665292127123317,0.3103405967752278,0.15527277884138635,0.17230498407207323
-5.903999999999998,0.1686031720789773,0.07019837368376154,0.3132535615260833,0.1596796426408362,0.17709390358295507
-5.7719999999999985,0.17331074926799356,0.07419291475559159,0.3165893180556816,0.16418726943524822,0.18198665798293173
-5.639999999999999,0.1781216066357707,0.07767091667157976,0.32172950625156815,0.16879658262675595,0.18698387404781455
-5.507999999999999,0.18303643898285196,0.08133796867703826,0.3257495655112906,0.17350843304043193,0.1920860879080109
-5.3759999999999994,0.18805585428950816,0.08571027157393625,0.33003959972089675,0.17832359414510562,0.19729374020208434
-5.243999999999998,0.1931803688628693,0.09029460666844219,0.3338838014803013,0.18324275723310798,0.2026071712559799
-5.111999999999998,0.19841040249425276,0.09509873902537358,0.33855106562552295,0.18826652657505133,0.20802661630858307
-4.979999999999999,0.20374627364643963,0.10013044329787574,0.34324815395697633,0.19339541456700707,0.21355220080540221
-4.847999999999999,0.2091881946918082,0.10461523222773204,0.34681096580433146,0.1986298368886765,0.2191839357832094
-4.715999999999999,0.21473626722334296,0.10913743214510793,0.35039107559857885,0.2039701076923539,0.2249217133694454
-4.584,0.22039047746156723,0.11383030189734733,0.3551801710450153,0.20941643484364109,0.230765302421061
-4.451999999999998,0.22615069178139682,0.11869811759135972,0.36068133631419125,0.21496891523597325,0.23671434432822433
-4.3199999999999985,0.23201665238375754,0.1237450724434142,0.3671572818645118,0.22062753020204684,0.2427683490089488
-4.187999999999999,0.23798797313754036,0.12897525673291568,0.3722849376080208,0.22639214104618416,0.24892669112118088
-4.055999999999999,0.24406413561806375,0.1343926365479842,0.3771784575674445,0.23226248472251002,0.25518860651920694
-3.9239999999999995,0.2502444853686628,0.140001031354644,0.38216805348857746,0.23823816968454084,0.2615531889813915
-3.791999999999998,0.2565282284123146,0.1462969125129024,0.38826673898339176,0.2443186719323792,0.2680193872362164
-3.6599999999999984,0.2629144280403157,0.15285058552145622,0.39473371443694155,0.2505033312841471,0.2745860023133529
-3.5279999999999987,0.2694020019049518,0.15900502815426262,0.4009833920315782,0.25679134789857727,0.2812516852460498
-3.395999999999999,0.2759897194428116,0.16488937516303745,0.40676695629013565,0.2631817790757774,0.2880149351504417
-3.2639999999999993,0.28267619965490376,0.17095177689345775,0.41295428696053954,0.2696735363630996,0.2948740977064828
-3.131999999999998,0.28945990926901155,0.17822734441583912,0.4182431717976889,0.2762653829927532,0.3018273640640717
-2.9999999999999982,0.29633916130876664,0.18494531273432863,0.425055649012947,0.28295593167729083,0.30887277019654924
-2.8679999999999986,0.303312114092737,0.19272992922903298,0.43186504121757024,0.28974364278837045,0.3160081967221383
-2.735999999999999,0.3103767706853878,0.1997328783966605,0.43832108463181924,0.2966268229432292,0.3232313692120252
-2.603999999999999,0.31753097882010756,0.20708645092616357,0.4449510420319943,0.30360362402210744,0.33053985900169663
-2.4719999999999978,0.32477243131257927,0.21496481332005563,0.45222272517229656,0.3106720426384211,0.3379310845198161
-2.339999999999998,0.332098666980633,0.22303361575562267,0.4575066090401978,0.31782992008179595,0.3454023131463888
-2.2079999999999984,0.3395070720843469,0.22986821497873217,0.46339376895510564,0.3250749427521634,0.3529506636092188
-2.0759999999999987,0.34699488229757786,0.23764316582550943,0.468437668624419,0.33240464310095585,0.3605731089247328
-1.943999999999999,0.35455918521932306,0.24558932405755834,0.4744540223883128,0.33981640109306815,0.3682664798861512
-1.8119999999999994,0.3621969234303421,0.2540001952195287,0.481289021921838,0.34730744620065546,0.37602746909874535
-1.679999999999998,0.3699048980973465,0.2619940768676266,0.4890869041440558,0.3548748599370459,0.3838526355585664
-1.5479999999999983,0.37767977312379286,0.2697575972673569,0.4966621203755675,0.36251557893607356,0.3917384097675834
-1.4159999999999986,0.3855180798429423,0.2782960024704581,0.5060271748318252,0.3702263985790055,0.39968109937466595
-1.283999999999999,0.3934162222453844,0.2878952916219881,0.512987819810658,0.3780039771679591,0.40767689532831647
-1.1519999999999992,0.4013704827297159,0.29611603565166617,0.5216459844900124,0.38584484064133107,0.4157218785235367
-1.0199999999999978,0.4093770283615298,0.30280223996964134,0.5279478387249138,0.39374538782329294,0.42381202692173603
-0.8879999999999981,0.41743191762235893,0.309963679553333,0.5364087995936028,0.40170189619589264,0.43194322311919137
-0.7559999999999985,0.42553110762675483,0.3194210411604486,0.5440254843622673,0.4097105281787771,0.44011126233629005
-0.6239999999999988,0.4336704617823054,0.3283554788754579,0.5537107964792899,0.41776733789803,0.44831186079665364
-0.4919999999999991,0.4418457578641437,0.3367992554523826,0.5632959559602115,0.4258682784221651,0.4565406644623034
-0.35999999999999943,0.45005269647241025,0.3467434448464412,0.5707812236902184,0.4340092094399411,0.4647932580883011
-0.22799999999999798,0.45828690983822995,0.3564723535649715,0.5788530083636939,0.44218590535141955,0.4730651745578326
-0.09600000000000009,0.4665439709410931,0.3654508911132935,0.58779718535211,0.45039406374060087,0.4813519044565068
0.036000000000001364,0.4748194028981211,0.3741055863352112,0.5980551043888971,0.45862931419508746,0.4896489058427642
0.1680000000000028,0.4831086885835601,0.3839078209181137,0.6055073259939465,0.46688722743555483,0.4979516141697274
0.3000000000000007,0.49140728043504317,0.3929190468852339,0.6141343420815861,0.4751633247154177,0.5062554523126255
0.43200000000000216,0.49971061040166836,0.4007195931176676,0.6209776158880171,0.4834530874489568,0.5145558406550771
0.5640000000000001,0.5080140999878102,0.40973953079871434,0.6281902502629328,0.49175196702437046,0.5228482071870383
0.6960000000000015,0.5163131703458219,0.41654810190320135,0.6354289170197553,0.5000553947567516,0.5311279975671427
0.828000000000003,0.524603252370385,0.4239983847496958,0.6425680974301919,0.5083587919348656,0.5393906851024288
0.9600000000000009,0.5328797967472544,0.43288305572782537,0.6508581672129208,0.5166575799148609,0.5476317805991274
1.0920000000000023,0.5411382839095146,0.44091162077975016,0.6588539573840346,0.5249471902136668,0.5558468420392019
1.2240000000000002,0.5493742338551958,0.4480505820057952,0.6670183133319117,0.5332230745548248,0.5640314840387226
1.3560000000000016,0.5575832157812161,0.4551318991035009,0.676683062468478,0.5414807148199017,0.5721813870458844
1.488000000000003,0.5657608574900643,0.46079607125128236,0.686155847951319,0.5497156328593668,0.5802923062385118
1.620000000000001,0.5739028545274388,0.46780896710239267,0.6944911229566897,0.5579234001179536,0.588360080083237
1.7520000000000024,0.5820049790111624,0.47577030360802747,0.7019108088192825,0.5660996470309917,0.5963806385211377
1.8840000000000003,0.590063088114081,0.4822867881902737,0.7124153000744252,0.5742400721500001,0.6043500107474543
2.016000000000002,0.5980731321663234,0.4895005737693574,0.72117287498458,0.5823404509579597,0.6122643325560577
2.1480000000000032,0.6060311623451653,0.49599873123821797,0.7301583210905022,0.59039664433708,0.6201198532225342
2.280000000000001,0.6139333379238345,0.502146108193367,0.7381232321017059,0.598404606654545,0.6279129419031152
2.4120000000000026,0.6217759330538313,0.5086582500585528,0.7453366205308702,0.6063603934346157,0.635640093530109
2.5440000000000005,0.6295553430586991,0.517072762283701,0.7543602247167847,0.6142601685885486,0.6432979341879976
2.676000000000002,0.6372680902206554,0.5230728787525106,0.7623050582171751,0.6221002111770472,0.6508832259579007
2.8080000000000034,0.6449108290449843,0.5292705821354473,0.7704854251241088,0.6298769216833235,0.6583928712216118
2.9400000000000013,0.6524803509906398,0.5372242588123086,0.778431320944962,0.63758682777832,0.66582391641991
3.0720000000000027,0.6599735886590156,0.5435516992900713,0.7861981068040786,0.6452265895631474,0.6731735552632393
3.2040000000000006,0.6673876194362983,0.549531670698522,0.7937868546137916,0.6527930042773253,0.6804391313961528
3.336000000000002,0.6747196685882187,0.5558005324455879,0.8011702009650217,0.6602830104649334,0.6876181405200933
3.468,0.6819671118092736,0.5614155964576228,0.8083413043831513,0.6676936915942293,0.6947082319820868
3.6000000000000014,0.6891274772316438,0.5673693465820827,0.8146080242504872,0.6750222791296864,0.7017072098397716
3.732000000000003,0.6961984469020018,0.5732279572312384,0.8220875822614325,0.6822661550586566,0.708613033415819
3.8640000000000008,0.7031778577372073,0.5804506363076448,0.8286398162988673,0.6894228538780128,0.7154238173572414
3.996000000000002,0.7100637019724821,0.5855968902821805,0.8348339266958376,0.6964900640490843,0.7221378312172858
4.128,0.7168541271180416,0.5907979366198057,0.8408405274149929,0.7034656289319906,0.728753498579587
4.260000000000002,0.7235474354423257,0.596584236786243,0.8469829654830944,0.7103475472130749,0.7352693957460034
4.392000000000003,0.730142083001888,0.6017100957102167,0.8531144270914656,0.7171339728415057,0.7416842500110397
4.524000000000001,0.7366366782397015,0.607847819958414,0.858784478532922,0.7238232144932725,0.7479969375470367
4.656000000000002,0.7430299801750802,0.6138233829998985,0.8643060990200905,0.7304137345827135,0.7542064809253138
4.788,0.7493208962096201,0.6202005929898686,0.869719470571488,0.7369041478433943,0.7603120462992428
4.920000000000002,0.7555084795745421,0.6255190923093289,0.8753192340891423,0.7432932195015922,0.7663129402757897
5.052000000000003,0.7615919264455464,0.6304020678476971,0.8798735784346114,0.7495798630668401,0.7722086065024021
5.184000000000001,0.7675705727518057,0.635198867024917,0.8847079437047637,0.7557631377649388,0.7779986219962599
5.3160000000000025,0.7734438907060256,0.6386264019026624,0.8894148973938589,0.7618422456395808,0.7836826932428443
5.448,0.7792114850825845,0.6424303116930528,0.89414448762522,0.7678165283492246,0.789260652090544
5.580000000000002,0.7848730892706816,0.6461416080690552,0.8986944491840967,0.7736854636861585,0.7947324514676118
5.712000000000003,0.790428561129132,0.6502566811391738,0.9031148004702879,0.7794486618447644,0.800098160947226
5.844000000000001,0.7958778786690203,0.6551974521826737,0.9083662284801822,0.7851058614659017,0.8053579621857168
5.976000000000003,0.8012211355898298,0.6601049085604759,0.9135253282890338,0.7906569254840395,0.8105121442582074
6.1080000000000005,0.8064585366939437,0.6644885372498696,0.9182694883108958,0.7961018368033191,0.8155610989149892
6.240000000000002,0.811590393203583,0.6691660500021902,0.9217975698693147,0.8014406938281449,0.820505315780953
6.372000000000003,0.8166171180032911,0.67445322304765,0.9256077839056316,0.8066737058731616,0.8253453775192985
6.504000000000001,0.821539220830064,0.6793856388868724,0.9284622573059615,0.8118011884766465,0.8300819549796089
6.636000000000003,0.8263573034321137,0.6841148038078411,0.9312132444046702,0.8168235586403908,0.8347158023491765
6.768000000000001,0.8310720547160924,0.6887987329639851,0.933865977512414,0.8217413300181162,0.8392477523252377
6.900000000000002,0.8356842459014168,0.6923260555800252,0.9364233934803871,0.8265551080733718,0.8436787113245334
7.032,0.8401947256990816,0.696408748880336,0.9392285732918815,0.8312655852266926,0.8480096547453391
7.1640000000000015,0.8446044155311117,0.6996435479041916,0.9416098349891986,0.8358735360106017,0.8522416222958628
7.296000000000003,0.8489143048055336,0.702858583915763,0.94390196759379,0.8403798122497994,0.8563757134016478
7.428000000000001,0.8531254462604938,0.7061158514388238,0.9462771067005055,0.8447853382826327,0.8604130827033938
7.560000000000002,0.8572389513899041,0.7094998770673704,0.9489061172645734,0.8490911062386752,0.8643549356554033
7.692,0.8612559859617644,0.7128607792940189,0.9514130376033623,0.8532981713859925,0.8682025242336829
7.824000000000002,0.8651777656391217,0.7162405136924045,0.9538029037330938,0.8574076475604225,0.8719571427616049
7.956000000000003,0.8690055517124509,0.7203949722851338,0.9560806055035804,0.8614207026879691,0.875620123859932
8.088000000000001,0.8727406469511269,0.724511961201603,0.9582383584749324,0.86533855441022,0.8791928345269805
8.220000000000002,0.8763843915805688,0.728008559216851,0.9602585147548782,0.8691624658215286,0.8826766723536874
8.352,0.8799381593906115,0.7310315964775465,0.961996111941003,0.8728937413255786,0.886073061877424
8.484000000000002,0.883403353979674,0.7340662456584867,0.9635289300740301,0.8765337226178745,0.8893834510775056
8.616000000000003,0.8867814051383692,0.738715541879018,0.9650976847167044,0.8800837847996661,0.8926093080145193
8.748000000000001,0.8900737653753265,0.7434789585920563,0.9666353298759668,0.8835453326278403,0.8957521176148274
8.880000000000003,0.8932819065871842,0.7474864429451701,0.9681074416998946,0.8869197969043864,0.8988133786008801
9.012,0.896407316873947,0.7506520510697462,0.9695166208058532,0.8902086310081709,0.9017946005673222
9.144000000000002,0.8994514975002045,0.7537910375163573,0.9708653813986825,0.8934133075709465,0.90469730120227
9.276000000000003,0.9024159600020597,0.7569032969644727,0.9721561526330192,0.8965353152987606,0.9075230036525881
9.408000000000001,0.905302223439022,0.7599888075957584,0.9733912801079019,0.8995761559392308,0.9102732340315014
9.540000000000003,0.9081118117895902,0.7630523703502338,0.9745730274745342,0.9025373413945108,0.912949519066432
9.672,0.910846251488757,0.7661055254843974,0.9757035781396354,0.9054203909791788,0.9155533838845533
9.804000000000002,0.9135070691052379,0.7691341576871891,0.9768097531998928,0.9082268288217511,0.918086349933211
9.936000000000003,0.9160957891558443,0.772135208766692,0.978001747515985,0.9109581814080329,0.9205499330320465
10.068000000000001,0.9186139320540725,0.7751086258988362,0.9791960728411981,0.913615975264098,0.9229456415534059
10.2,0.9210630121896972,0.7780543651805547,0.9803268540149324,0.9162017347762927,0.9252749747273922
